date,days,rain,sun_hours,temp_max,temp_mean,temp_min,vapor_max,vapor_mean,vapor_min,wind_mean,rain_status
16/11/2022,1781,0.1,9.2,33.6,28.0,25.5,18.5,30.2,29.0,0.8,Mưa không đáng kể
17/11/2022,1782,4.2,4.9,33.3,28.3,26.3,18.2,31.2,28.9,0.8,Mưa nhỏ
18/11/2022,1783,0.1,6.6,32.3,27.8,26.0,16.6,30.3,28.8,1.0,Mưa không đáng kể
19/11/2022,1784,44.3,2.1,29.7,25.9,22.1,14.0,26.8,25.9,1.0,Mưa to
20/11/2022,1785,0.3,0.0,27.5,26.0,25.1,7.1,28.3,27.4,1.3,Mưa không đáng kể
21/11/2022,1786,0.1,3.3,31.0,27.1,24.7,13.4,29.8,29.3,1.0,Mưa không đáng kể
22/11/2022,1787,9.0,0.7,28.7,26.1,24.7,4.2,31.0,30.4,1.5,Mưa vừa
23/11/2022,1788,3.9,3.5,31.0,26.6,24.7,16.1,29.4,28.3,0.8,Mưa nhỏ
24/11/2022,1789,2.3,7.0,32.5,27.2,24.1,18.9,29.8,28.7,0.5,Mưa
25/11/2022,1790,33.7,8.8,33.0,27.1,24.6,21.1,29.0,27.5,0.3,Mưa to
26/11/2022,1791,0.3,6.3,32.2,27.3,24.4,20.2,29.0,27.3,0.8,Mưa không đáng kể
27/11/2022,1792,0.1,8.2,32.5,27.3,25.3,15.8,29.5,28.4,0.8,Mưa không đáng kể
28/11/2022,1793,0.2,9.2,33.0,28.1,25.0,19.6,30.1,28.5,0.8,Mưa không đáng kể
29/11/2022,1794,0.1,7.7,33.0,28.8,26.3,19.6,30.5,28.5,0.8,Mưa không đáng kể
30/11/2022,1795,0.2,7.9,33.7,28.8,25.1,21.0,29.5,27.8,0.8,Mưa không đáng kể
1/12/2022,1796,2.8,8.1,33.2,29.1,26.3,20.4,31.3,29.9,0.8,Mưa
2/12/2022,1797,0.0,8.0,34.2,29.2,26.4,23.8,29.9,26.5,0.8,Không mưa
3/12/2022,1798,17.6,3.1,30.4,26.5,24.0,12.7,29.3,27.9,0.8,Mưa vừa
4/12/2022,1799,29.0,9.0,32.1,27.1,23.6,20.7,27.8,25.6,1.0,Mưa to
5/12/2022,1800,0.3,9.0,33.3,28.4,25.4,21.5,29.4,27.6,0.5,Mưa không đáng kể
6/12/2022,1801,0.1,8.3,33.4,28.9,25.9,19.6,30.7,28.5,1.0,Mưa không đáng kể
7/12/2022,1802,0.2,6.7,32.0,27.9,25.6,18.2,29.8,26.8,0.8,Mưa không đáng kể
8/12/2022,1803,3.5,9.2,33.2,28.8,26.0,18.9,30.3,28.0,0.8,Mưa nhỏ
9/12/2022,1804,0.1,6.9,31.7,28.2,25.4,15.6,28.5,26.0,0.5,Mưa không đáng kể
10/12/2022,1805,0.3,8.3,32.4,28.3,25.0,22.2,27.4,24.8,0.8,Mưa không đáng kể
11/12/2022,1806,0.1,7.6,32.3,27.8,24.5,20.0,28.9,26.7,0.3,Mưa không đáng kể
12/12/2022,1807,0.2,9.2,31.8,27.2,24.2,19.1,27.4,24.5,1.0,Mưa không đáng kể
13/12/2022,1808,0.1,9.3,30.0,26.3,23.4,19.9,24.0,21.1,1.3,Mưa không đáng kể
14/12/2022,1809,0.2,8.9,30.5,25.8,22.7,14.2,25.2,23.9,0.8,Mưa không đáng kể
15/12/2022,1810,0.2,9.4,30.2,26.1,23.0,16.7,24.8,23.5,1.0,Mưa không đáng kể
16/12/2022,1811,0.2,6.8,32.5,27.8,24.4,19.9,27.0,25.7,1.0,Mưa không đáng kể
17/12/2022,1812,0.0,7.7,32.6,28.6,25.8,22.3,29.1,25.8,1.5,Không mưa
18/12/2022,1813,0.1,7.9,30.2,26.2,22.9,16.1,21.3,20.2,2.3,Mưa không đáng kể
19/12/2022,1814,0.0,9.4,28.3,24.2,21.0,15.5,20.6,19.1,1.8,Không mưa
20/12/2022,1815,0.2,9.2,29.4,24.7,21.3,15.1,22.7,21.0,1.5,Mưa không đáng kể
21/12/2022,1816,0.0,8.8,31.3,26.3,22.8,18.3,24.5,23.5,1.0,Không mưa
22/12/2022,1817,0.1,8.0,31.5,26.6,23.4,12.3,26.9,25.3,1.0,Mưa không đáng kể
23/12/2022,1818,0.2,9.4,30.0,25.6,22.1,20.8,22.2,19.4,1.0,Mưa không đáng kể
24/12/2022,1819,0.1,7.8,29.5,24.1,20.3,16.1,21.2,18.4,0.8,Mưa không đáng kể
25/12/2022,1820,0.2,9.1,28.9,23.9,20.0,15.7,20.2,18.9,0.8,Mưa không đáng kể
26/12/2022,1821,0.1,7.9,30.0,24.6,20.8,19.2,21.3,19.0,1.0,Mưa không đáng kể
27/12/2022,1822,0.0,8.5,28.8,24.6,21.0,14.6,22.1,21.4,0.5,Không mưa
28/12/2022,1823,0.2,9.3,30.3,24.8,20.7,19.2,22.4,21.1,0.8,Mưa không đáng kể
29/12/2022,1824,0.2,7.9,30.6,25.2,21.3,13.4,24.4,23.2,0.8,Mưa không đáng kể
30/12/2022,1825,0.1,8.1,30.4,25.8,22.3,16.8,24.7,23.6,0.8,Mưa không đáng kể
31/12/2022,1826,0.1,8.5,30.3,25.2,21.5,17.8,21.4,20.3,0.8,Mưa không đáng kể
